,ï»¿id,is_misinfo,Texts,id,clean_text,word_count,is_emoji,is_link,hashtag,tag
3621,"1,39E+18",0,Skipping your second #COVID19 #vaccine dose is how we breed vaccine-resistant strains. #GetVaccinated https://t.co/UANAa6N47S,,skip your second covid vaccin dose is how we breed vaccineresist strain getvaccin,14,0,1,5160,1113
3622,"1,39E+18",1,"#BigPharma Vaccine makers are exempt from all liability, do we hold carnival barker @GovNedLamont responsible for pushing experimental gene therapy authorized for emergency use only??

23 people have died in CT from the experimental gene therapy they were pressured to get https://t.co/Fw5lftPQVF",,bigpharma vaccin maker are exempt from all liabil do we hold carniv barker govnedlamont respons for push experiment gene therapi author for emerg use onli peopl have die in ct from the experiment gene therapi they were pressur to get,41,0,1,5160,1113
3623,"1,36E+18",1,"Take ONE look on the Georgia Guide stones,&amp; then look at what's going on today. You all do know that @BillGates family were heavily involved in eugenics right? Take these EXPERIMENTAL BIOLOGICAL AGENTS if you want to. THIS will be your fate as well. https://t.co/Vm6KxJnRZy",,take one look on the georgia guid stone amp then look at what s go on today you all do know that billgat famili were heavili involv in eugen right take these experiment biolog agent if you want to this will be your fate as well,45,0,1,5160,1113
3624,"1,39E+18",0,"Four days since my first shot, and I'm coming out of the last of the post-vaccine shakiness. A strange week. I've never been more intensely grateful to feel a little rough.",,four day sinc my first shot and i m come out of the last of the postvaccin shaki a strang week i ve never been more intens grate to feel a littl rough,31,0,0,5160,1113
3625,"1,39E+18",0,"Hey guys! Sorry I forgot to make a post letting anyone know, I got my second Covid vaccine yesterday and totally passed out most of the day ;-; Iâll be back on track next Friday! https://t.co/i362mYkGRg",,hey guy sorri i forgot to make a post let anyon know i got my second covid vaccin yesterday and total pass out most of the day iâll be back on track next friday,36,0,1,5160,1113
3626,"1,35E+18",0,"There is no evidence to suggest that the #COVID19Vaccine can cause infertility. People who are pregnant or think they may be pregnant should consult their medical provider before getting the #COVID19Vaccine.

For more information, please visit https://t.co/OmLUcRPGVO. https://t.co/IJ6iCgl676",,there is no evid to suggest that the covidvaccin can caus infertil peopl who are pregnant or think they may be pregnant should consult their medic provid befor get the covidvaccin for more inform pleas visit,37,0,1,5160,1113
3627,"1,36E+18",0,Just had a 1 hour debate with my parents of them getting the Pfizer vaccine. <U+0001F614> fuck Telemundo and their horrible influence,,just had a hour debat with my parent of them get the pfizer vaccin uf fuck telemundo and their horribl influenc,22,1,0,5160,1113
3628,"1,36E+18",1,@POTUSXiDEN's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.,,potusxiden s account is temporarili unavail becaus it violat the twitter media polici learn more,14,0,0,5160,1113
3629,"1,35E+18",0,"If youâve drank a half finished drink that someone left sitting on a bar while you were blacked out, you donât need to worry about whatâs in the vaccine",,if youâv drank a half finish drink that someon left sit on a bar while you were black out you donât need to worri about whatâ in the vaccin,29,0,0,5160,1113
3630,"1,37E+18",1,Ron Johnson's anti-vaccine lies kill people.,,ron johnson s antivaccin lie kill peopl,6,0,0,5160,1113
3631,"1,39E+18",0,"Sitting a minute waiting for my Pfizer. #westvancouver #pfizer #cityday #errands #dayoff #vaccinated #brighterdaysahead @ West Vancouver, British Columbia https://t.co/rMKFOo5oZM",,sit a minut wait for my pfizer westvancouv pfizer cityday errand dayoff vaccin brighterdaysahead west vancouv british columbia,20,0,1,5160,1113
3632,"1,36E+18",0,"as i am currently sitting in the observation area after receiving my second covid vaccine dose, i canât help but be a bit emotional. 

itâs been a very difficult year for many of us, but finally seeing a light at the end of a dark tunnel gives me hope for the future #Vaccinated",,as i am current sit in the observ area after receiv my second covid vaccin dose i canât help but be a bit emot itâ been a veri difficult year for mani of us but final see a light at the end of a dark tunnel give me hope for the futur vaccin,53,0,0,5160,1113
3633,"1,34E+18",0,if you put on tampons honestly you donât need to worry about whatâs in the vaccine,,if you put on tampon honest you donât need to worri about whatâ in the vaccin,16,0,0,5160,1113
3634,"1,39E+18",0,No stream today. Vaccine v2 is hitting me :P,,no stream today vaccin v is hit me p,9,0,0,5160,1113
3635,"1,39E+18",0,Second Moderna shot was no joke,,second moderna shot was no joke,6,0,0,5160,1113
3636,"1,34E+18",0,"I feel weird getting excited about this, but my supervisor just called me and asked if I was interested in getting the Covid vaccine, which means our clinic is getting it soon!",,i feel weird get excit about this but my supervisor just call me and ask if i was interest in get the covid vaccin which mean our clinic is get it soon,32,0,0,5160,1113
3637,"1,35E+18",1,#mRNA is experimental gene therapy... not a viral vector #vaccine. Would you trust anything #BillGates is involved in...? https://t.co/6GP3ppVW7S,,mrna is experiment gene therapi not a viral vector vaccin would you trust anyth billgat is involv in,19,0,1,5160,1113
3638,"1,39E+18",0,"#BanegaSwasthIndia | As #COVID-19 vaccine is rolled out for everyone above the age of 18 from May 1, here are a few dos and don'ts: https://t.co/d4gCD9NEOg

#COVID19 #VaccinesWork #ImmunisationWeek #IndiaFightsCOVID19 

@mygovindia @MoHFW_INDIA @ICMRDELHI https://t.co/1ACYpgBnGF",,banegaswasthindia as covid vaccin is roll out for everyon abov the age of from may here are a few dos and dont covid vaccineswork immunisationweek indiafightscovid mygovindia mohfwindia icmrdelhi,33,0,1,5160,1113
3639,"1,39E+18",1,Thank God im not in college no more. California Universities are making that TOXIC vaccine <U+0001F489> mandatory for in person learning. And most of the gullible sheeple in college are gonna go along with it too because theyâre desperate for money and think college is their meal ticket.,,thank god im not in colleg no more california univers are make that toxic vaccin uf mandatori for in person learn and most of the gullibl sheepl in colleg are gon na go along with it too becaus theyâr desper for money and think colleg is their meal ticket,48,1,0,5160,1113
3640,"1,35E+18",0,My mom shit talking the vaccine again <U+0001F644>,,my mom shit talk the vaccin again uf,8,1,0,5160,1113
3641,"1,35E+18",0,Got my first dose of the vaccine. https://t.co/9lkP21Tuab,,got my first dose of the vaccin,8,0,1,5160,1113
3642,"1,37E+18",1,"Dr. Hotze on the Dangers of the COVID-19 Vaccine Is Really A Dangerous Experimental Gene Therapy.   

""Just Say âNo!â  â Steven Hotze, M.D.  

The so-called COVID-19 âvaccineâ is not a vaccine at all. It is an experimental gene therapy. 
https://t.co/ZvkKsPQz6S via @hotzehealth",,dr hotz on the danger of the covid vaccin is realli a danger experiment gene therapi just say âno â â steven hotz md the socal covid âvaccineâ is not a vaccin at all it is an experiment gene therapi via hotzehealth,46,0,1,5160,1113
3643,"1,39E+18",0,"Getting my 1st vaccine shot (Moderna) on Monday, if you also had Moderna let me know what timetable of side effects you have had.",,get my st vaccin shot moderna on monday if you also had moderna let me know what timet of side effect you have had,24,0,0,5160,1113
3644,"1,37E+18",1,"It's a experimental gene therapy and not a vaccine as we're used to.

BTW the manufactures has received immunity and 
btw the ""vaccine"" is not approved.",,it s a experiment gene therapi and not a vaccin as we re use to btw the manufactur has receiv immun and btw the vaccin is not approv,25,0,0,5160,1113
3645,"1,34E+18",1,"New video by Dr Charlie Ward on Bill Gates &amp; the vaccine industry #DePopulation #CoronaHoax #Scamdemic #Agenda21 #TheGlobalReset  

https://t.co/SgtgzOEnAP",,new video by dr charli ward on bill gate amp the vaccin industri depopul coronahoax scamdem agenda theglobalreset,20,0,1,5160,1113
3646,"1,39E+18",0,"Just got my first Pfizer injection,(along with my mom, happy about that, above all else) quick, easy, zero pain and infinite peace of mind. #GetTheShot #GetVaccinated 

P.S. Is there some initiation event to be welcomed into ""House Pfizer""? Do I need to prepare for Mortal Kombat?",,just got my first pfizer inject along with my mom happi about that abov all els quick easi zero pain and infinit peac of mind gettheshot getvaccin ps is there some initi event to be welcom into hous pfizer do i need to prepar for mortal kombat,46,0,0,5160,1113
3647,"1,39E+18",0,"If youâve ever had a stick and poke done at a house party, you DONT need to worry about whats in the vaccine",,if youâv ever had a stick and poke done at a hous parti you dont need to worri about what in the vaccin,23,0,0,5160,1113
3648,"1,39E+18",0,"if youâve ever iced out at Kams pre 2019, you donât need to worry about whatâs in the vaccine",,if youâv ever ice out at kam pre you donât need to worri about whatâ in the vaccin,19,0,0,5160,1113
3649,"1,37E+18",1,DR. HOTZE ON THE DANGERS OF THE COVID-19 VACCINE  The So-Called COVID-19 âVaccineâ  Is Really A Dangerous Experimental Gene Therapy@FROGTrumpet https://t.co/uTinp7dgrE,,dr hotz on the danger of the covid vaccin the socal covid âvaccineâ is realli a danger experiment gene therapi frogtrumpet,23,0,1,5160,1113
3650,"1,34E+18",1,Trump is a free will President. Want a rushed and untested vaccine? Hereâs one in record time. Not everyone can handle free will.,,trump is a free will presid want a rush and untest vaccin hereâ one in record time not everyon can handl free will,23,0,0,5160,1113
3651,"1,35E+18",0,If you be swallowing unemployed cum don't worry about what's in the rona vaccine.,,if you be swallow unemploy cum do nt worri about what s in the rona vaccin,14,0,0,5160,1113
3652,"1,37E+18",0,Put the sleepy time tea folks on the vaccine research. This stuff is strong,,put the sleepi time tea folk on the vaccin research this stuff is strong,14,0,0,5160,1113
3653,"1,36E+18",1,I canât say I blame them. Why would anyone take a experimental vaccine.     Nearly two-thirds of Florida nursing home staffers decline coronavirus vaccine in first round https://t.co/D4bnIcPTfN,,i canât say i blame them whi would anyon take a experiment vaccin near twothird of florida nurs home staffer declin coronavirus vaccin in first round,31,0,1,5160,1113
3654,"1,39E+18",0,"Gonna Register my Mom and Dad Today for the #COVID19 Vaccine. I Would like to request everybody to register themselves ( if they are 18+ ) and their Parents for the COVID-19 Vaccine<U+0001F489>.
#CoronavirusIndia #VaccineRegistration #vaccine #VaccinesWork @MoHFW_INDIA",,gon na regist my mom and dad today for the covid vaccin i would like to request everybodi to regist themselv if they are and their parent for the covid vaccin uf coronavirusindia vaccineregistr vaccin vaccineswork mohfwindia,37,1,0,5160,1113
3655,"1,37E+18",1,Itâs a strange feeling knowing that I most likely will never get the chance to go visit where my ancestors are from because I will refuse to inject an untested vaccine that is pushed by evil people into my body.,,itâ a strang feel know that i most like will never get the chanc to go visit where my ancestor are from becaus i will refus to inject an untest vaccin that is push by evil peopl into my bodi,40,0,0,5160,1113
